kp,kd,ki,f1, f2 
10.0,2.1177566830863754,0.0,1.969040078671821,0.05264892742167564
8.740822732663371,1.8291209340309784,0.12801650003266654,2.0067986628834134,0.03717511681978778
10.0,1.4660437783278035,0.09506652917896188,2.0506711664888724,0.03231116113308867
9.831115482029318,0.7421127681552255,0.0,1.983635297375975,0.04216217826137831
6.275586655144769,1.196960924712972,0.40199976185487807,1.9750084849232625,0.04763307702182473
4.835569651402578,1.2677463320826463,0.014971677582766728,2.0120051643016112,0.037032586627057454
7.059404464438096,1.1039744230968906,0.0,2.065863184293496,0.030840747160970725
5.288571172626461,0.7390345839088474,0.3619159316764471,2.022752603794443,0.0350085706870857
8.854615890370043,1.6508477718953856,0.10436609752970544,1.990174894908044,0.041039426786888475
9.927065295872092,2.050226467136371,0.04693509734079443,1.9672586987574963,0.054923654441071994
10.0,1.6105444314100787,0.016120837364343547,2.039818468332635,0.03272363810600321
6.795302995772685,1.10418061614046,0.03034201788520357,2.0349896125799933,0.03376133302905754
4.071572908067865,0.7491282975845921,0.04904260961467412,2.0612110372632673,0.031104656500859845
7.94661699453996,1.0642801564112196,0.06636489778483562,2.051769994961353,0.03129143116023433
9.89230253684769,0.9165907512928969,0.0,2.0241486126845456,0.0344291227877067
6.404702548304549,1.3955550993491137,0.17341622163453932,1.9666416734233347,0.0557178814573608
6.387284213097385,0.7695850956303062,0.1736250753261808,2.0302708209060927,0.03412441572071626
3.6453465149304076,0.9888519396329835,0.0,1.9834282746156695,0.043997471736399195
9.445169874885359,1.2096314273060005,0.13214301051456256,2.1002211918280547,0.029735426065787048
10.0,2.2406332926615415,0.0,1.9918411013505386,0.040915814674122114
6.064855518249555,1.0799330395766544,0.0,2.0605574589149964,0.031106086829291356
8.222395711562125,1.6051541493766104,0.1711563905957973,1.976408572888812,0.04575039873154825
7.3310439534595755,0.7809288965778295,0.21196630478335943,1.9651740093489793,0.06024052812725377
6.507539538866934,1.7640249412923446,0.09009802303123324,1.970365925227506,0.05076070843172264
10.0,1.4170594100473384,0.1528381733900622,2.068592014380904,0.03024755495953083
4.55241634254469,0.996585865126628,0.0,1.9771095527372617,0.04531144680985476
10.0,0.9017219056450088,0.29117458567743676,1.9720911061970463,0.049982458335756895
10.0,1.0938218023404205,0.03649715112870025,1.992254297941125,0.03934037282453223
7.287135114017843,0.9662884670047576,0.0,1.973838391155908,0.04859789010058648
9.398426045500266,0.7065193471730934,0.2662230737711936,1.9991662625506341,0.038271513896972864
9.70586552249681,1.12968347824343,0.0,1.978613197907298,0.04467936011388618
7.907368838247029,0.8754008096032648,0.23083504961928572,2.0724710744731243,0.030071002617014203
0.0,0.8664177399857796,0.0,2.0421953622342737,0.032559358888936026
8.912313536645513,1.8861847250198338,0.22594324988771142,1.9890601923024374,0.04202786016661151
7.826455090262332,1.7563121436073446,0.0,2.013477015786791,0.03600173315723751
10.0,1.2918618053020667,0.04162677482991517,1.9791080287764513,0.044361972354008045
4.68491958520226,0.8559423476759365,0.07372636387634447,1.9890605069355407,0.04136880396315964
10.0,1.6559415183160566,0.5358280020024309,1.9713557107198096,0.050220158378504444
7.754814170549739,0.6698893648647716,0.2734622481673859,2.0584400201167403,0.031131947331146027
